,dateRep,cases,deaths,countriesAndTerritories
7611,2020-05-20,10,1,Burkina_Faso
7612,2020-05-19,0,0,Burkina_Faso
7613,2020-05-18,14,0,Burkina_Faso
7614,2020-05-17,0,0,Burkina_Faso
7615,2020-05-16,9,0,Burkina_Faso
7616,2020-05-15,0,0,Burkina_Faso
7617,2020-05-14,7,0,Burkina_Faso
7618,2020-05-13,6,1,Burkina_Faso
7619,2020-05-12,9,1,Burkina_Faso
7620,2020-05-11,3,1,Burkina_Faso
7621,2020-05-10,4,0,Burkina_Faso
7622,2020-05-09,8,0,Burkina_Faso
7623,2020-05-08,7,0,Burkina_Faso
7624,2020-05-07,41,0,Burkina_Faso
7625,2020-05-06,16,2,Burkina_Faso
7626,2020-05-05,10,1,Burkina_Faso
7627,2020-05-04,10,1,Burkina_Faso
7628,2020-05-03,3,0,Burkina_Faso
7629,2020-05-02,4,1,Burkina_Faso
7630,2020-05-01,4,0,Burkina_Faso
7631,2020-04-30,3,1,Burkina_Faso
7632,2020-04-29,3,0,Burkina_Faso
7633,2020-04-28,3,0,Burkina_Faso
7634,2020-04-27,3,1,Burkina_Faso
7635,2020-04-26,3,0,Burkina_Faso
7636,2020-04-25,10,0,Burkina_Faso
7637,2020-04-24,7,2,Burkina_Faso
7638,2020-04-23,9,1,Burkina_Faso
7639,2020-04-22,19,0,Burkina_Faso
7640,2020-04-21,5,2,Burkina_Faso
7641,2020-04-20,11,0,Burkina_Faso
7642,2020-04-19,8,1,Burkina_Faso
7643,2020-04-18,14,3,Burkina_Faso
7644,2020-04-17,1,0,Burkina_Faso
7645,2020-04-16,14,2,Burkina_Faso
7646,2020-04-15,13,2,Burkina_Faso
7647,2020-04-14,18,1,Burkina_Faso
7648,2020-04-13,13,0,Burkina_Faso
7649,2020-04-12,36,1,Burkina_Faso
7650,2020-04-11,5,2,Burkina_Faso
7651,2020-04-10,29,1,Burkina_Faso
7652,2020-04-09,30,4,Burkina_Faso
7653,2020-04-08,20,2,Burkina_Faso
7654,2020-04-07,19,0,Burkina_Faso
7655,2020-04-06,43,1,Burkina_Faso
7656,2020-04-05,14,0,Burkina_Faso
7657,2020-04-04,0,0,Burkina_Faso
7658,2020-04-03,27,2,Burkina_Faso
7659,2020-04-02,15,2,Burkina_Faso
7660,2020-04-01,24,0,Burkina_Faso
7661,2020-03-31,42,3,Burkina_Faso
7662,2020-03-30,0,0,Burkina_Faso
7663,2020-03-29,34,6,Burkina_Faso
7664,2020-03-28,0,0,Burkina_Faso
7665,2020-03-27,32,0,Burkina_Faso
7666,2020-03-26,15,0,Burkina_Faso
7667,2020-03-25,24,0,Burkina_Faso
7668,2020-03-24,11,0,Burkina_Faso
7669,2020-03-23,0,0,Burkina_Faso
7670,2020-03-22,24,2,Burkina_Faso
7671,2020-03-21,7,0,Burkina_Faso
7672,2020-03-20,7,0,Burkina_Faso
7673,2020-03-19,6,1,Burkina_Faso
7674,2020-03-18,0,0,Burkina_Faso
7675,2020-03-17,17,0,Burkina_Faso
7676,2020-03-16,0,0,Burkina_Faso
7677,2020-03-15,1,0,Burkina_Faso
7678,2020-03-12,0,0,Burkina_Faso
7679,2020-03-11,2,0,Burkina_Faso
7680,2020-10-20,7,0,Burundi
7681,2020-10-19,6,0,Burundi
7682,2020-10-18,5,0,Burundi
7683,2020-10-17,2,0,Burundi
7684,2020-10-16,0,0,Burundi
7685,2020-10-15,0,0,Burundi
7686,2020-10-14,4,0,Burundi
7687,2020-10-13,1,0,Burundi
7688,2020-10-12,7,0,Burundi
7689,2020-10-11,2,0,Burundi
7690,2020-10-10,0,0,Burundi
7691,2020-10-09,0,0,Burundi
7692,2020-10-08,1,0,Burundi
7693,2020-10-07,0,0,Burundi
7694,2020-10-06,1,0,Burundi
7695,2020-10-05,0,0,Burundi
7696,2020-10-04,0,0,Burundi
7697,2020-10-03,3,0,Burundi
7698,2020-10-02,2,0,Burundi
7699,2020-10-01,2,0,Burundi
7700,2020-09-30,4,0,Burundi
7701,2020-09-29,17,0,Burundi
7702,2020-09-28,0,0,Burundi
7703,2020-09-27,2,0,Burundi
7704,2020-09-26,6,0,Burundi
7705,2020-09-25,1,0,Burundi
7706,2020-09-24,2,0,Burundi
7707,2020-09-23,0,0,Burundi
7708,2020-09-22,1,0,Burundi
7709,2020-09-21,0,0,Burundi
7710,2020-09-20,0,0,Burundi
7711,2020-09-19,0,0,Burundi
7712,2020-09-18,1,0,Burundi
7713,2020-09-17,0,0,Burundi
7714,2020-09-16,0,0,Burundi
7715,2020-09-15,0,0,Burundi
7716,2020-09-14,1,0,Burundi
7717,2020-09-13,2,0,Burundi
7718,2020-09-12,0,0,Burundi
7719,2020-09-11,3,0,Burundi
7720,2020-09-10,0,0,Burundi
7721,2020-09-09,0,0,Burundi
7722,2020-09-08,4,0,Burundi
7723,2020-09-07,2,0,Burundi
7724,2020-09-06,9,0,Burundi
7725,2020-09-05,3,0,Burundi
7726,2020-09-04,0,0,Burundi
7727,2020-09-03,3,0,Burundi
7728,2020-09-02,0,0,Burundi
7729,2020-09-01,0,0,Burundi
7730,2020-08-31,6,0,Burundi
7731,2020-08-30,6,0,Burundi
7732,2020-08-29,2,0,Burundi
7733,2020-08-28,1,0,Burundi
7734,2020-08-27,0,0,Burundi
7735,2020-08-26,0,0,Burundi
7736,2020-08-25,1,0,Burundi
7737,2020-08-24,0,0,Burundi
7738,2020-08-23,3,0,Burundi
7739,2020-08-22,4,0,Burundi
7740,2020-08-21,0,0,Burundi
7741,2020-08-20,6,0,Burundi
7742,2020-08-19,3,0,Burundi
7743,2020-08-18,0,0,Burundi
7744,2020-08-17,1,0,Burundi
7745,2020-08-16,0,0,Burundi
7746,2020-08-15,2,0,Burundi
7747,2020-08-14,0,0,Burundi
7748,2020-08-13,2,0,Burundi
7749,2020-08-12,0,0,Burundi
7750,2020-08-11,0,0,Burundi
7751,2020-08-10,0,0,Burundi
7752,2020-08-09,3,0,Burundi
7753,2020-08-08,5,0,Burundi
7754,2020-08-07,0,0,Burundi
7755,2020-08-06,5,0,Burundi
7756,2020-08-05,0,0,Burundi
7757,2020-08-04,0,0,Burundi
7758,2020-08-03,0,0,Burundi
7759,2020-08-02,4,0,Burundi
7760,2020-08-01,4,0,Burundi
7761,2020-07-31,0,0,Burundi
7762,2020-07-30,9,0,Burundi
7763,2020-07-29,0,0,Burundi
7764,2020-07-28,17,0,Burundi
7765,2020-07-27,0,0,Burundi
7766,2020-07-26,16,0,Burundi
7767,2020-07-25,0,0,Burundi
7768,2020-07-24,17,0,Burundi
7769,2020-07-23,0,0,Burundi
7770,2020-07-22,6,0,Burundi
7771,2020-07-21,12,0,Burundi
7772,2020-07-20,0,0,Burundi
7773,2020-07-19,0,0,Burundi
7774,2020-07-18,7,0,Burundi
7775,2020-07-17,34,0,Burundi
7776,2020-07-16,0,0,Burundi
7777,2020-07-15,0,0,Burundi
7778,2020-07-14,19,0,Burundi
7779,2020-07-13,0,0,Burundi
7780,2020-07-12,24,0,Burundi
7781,2020-07-11,7,0,Burundi
7782,2020-07-10,28,0,Burundi
7783,2020-07-09,0,0,Burundi
7784,2020-07-08,0,0,Burundi
7785,2020-07-07,0,0,Burundi
7786,2020-07-06,0,0,Burundi
7787,2020-07-05,0,0,Burundi
7788,2020-07-04,21,0,Burundi
7789,2020-07-03,0,0,Burundi
7790,2020-07-02,0,0,Burundi
7791,2020-07-01,0,0,Burundi
7792,2020-06-30,0,0,Burundi
7793,2020-06-29,26,0,Burundi
7794,2020-06-28,0,0,Burundi
7795,2020-06-27,0,0,Burundi
7796,2020-06-26,0,0,Burundi
7797,2020-06-25,0,0,Burundi
7798,2020-06-24,0,0,Burundi
7799,2020-06-23,0,0,Burundi
7800,2020-06-22,0,0,Burundi
7801,2020-06-21,40,0,Burundi
7802,2020-06-20,0,0,Burundi
7803,2020-06-19,0,0,Burundi
7804,2020-06-18,0,0,Burundi
7805,2020-06-17,0,0,Burundi
7806,2020-06-16,10,0,Burundi
7807,2020-06-15,0,0,Burundi
7808,2020-06-14,0,0,Burundi
7809,2020-06-13,0,0,Burundi
7810,2020-06-12,11,0,Burundi
7811,2020-06-11,0,0,Burundi
7812,2020-06-10,0,0,Burundi
7813,2020-06-09,0,0,Burundi
7814,2020-06-08,0,0,Burundi
7815,2020-06-07,20,0,Burundi
7816,2020-06-06,0,0,Burundi
7817,2020-06-05,0,0,Burundi
7818,2020-06-04,0,0,Burundi
7819,2020-06-03,0,0,Burundi
7820,2020-06-02,0,0,Burundi
7821,2020-06-01,21,0,Burundi
7822,2020-05-31,0,0,Burundi
7823,2020-05-30,0,0,Burundi
7824,2020-05-29,0,0,Burundi
7825,2020-05-28,0,0,Burundi
7826,2020-05-27,0,0,Burundi
7827,2020-05-26,0,0,Burundi
7828,2020-05-25,0,0,Burundi
7829,2020-05-24,0,0,Burundi
7830,2020-05-23,0,0,Burundi
7831,2020-05-22,0,0,Burundi
7832,2020-05-21,0,0,Burundi
7833,2020-05-20,0,0,Burundi
7834,2020-05-19,0,0,Burundi
7835,2020-05-18,15,0,Burundi
7836,2020-05-17,0,0,Burundi
7837,2020-05-16,0,0,Burundi
7838,2020-05-15,0,0,Burundi
7839,2020-05-14,0,0,Burundi
7840,2020-05-13,8,0,Burundi
7841,2020-05-12,0,0,Burundi
7842,2020-05-11,0,0,Burundi
7843,2020-05-10,0,0,Burundi
7844,2020-05-09,0,0,Burundi
7845,2020-05-08,0,0,Burundi
7846,2020-05-07,0,0,Burundi
7847,2020-05-06,0,0,Burundi
7848,2020-05-05,0,0,Burundi
7849,2020-05-04,0,0,Burundi
7850,2020-05-03,4,0,Burundi
7851,2020-05-02,0,0,Burundi
7852,2020-05-01,0,0,Burundi
7853,2020-04-30,0,0,Burundi
7854,2020-04-29,0,0,Burundi
7855,2020-04-28,0,0,Burundi
7856,2020-04-27,0,0,Burundi
7857,2020-04-26,3,0,Burundi
7858,2020-04-25,1,0,Burundi
7859,2020-04-24,0,0,Burundi
7860,2020-04-23,5,0,Burundi
7861,2020-04-22,0,0,Burundi
7862,2020-04-21,0,0,Burundi
7863,2020-04-20,0,0,Burundi
7864,2020-04-19,0,0,Burundi
7865,2020-04-18,1,0,Burundi
7866,2020-04-17,0,0,Burundi
7867,2020-04-16,0,0,Burundi
7868,2020-04-15,0,1,Burundi
7869,2020-04-14,0,0,Burundi
7870,2020-04-13,0,0,Burundi
7871,2020-04-12,2,0,Burundi
7872,2020-04-11,0,0,Burundi
7873,2020-04-10,0,0,Burundi
7874,2020-04-09,0,0,Burundi
7875,2020-04-08,0,0,Burundi
7876,2020-04-07,0,0,Burundi
7877,2020-04-06,0,0,Burundi
7878,2020-04-05,0,0,Burundi
7879,2020-04-04,0,0,Burundi
7880,2020-04-03,1,0,Burundi
7881,2020-04-02,0,0,Burundi
7882,2020-04-01,2,0,Burundi
7883,2020-10-20,2,0,Cambodia
7884,2020-10-19,0,0,Cambodia
7885,2020-10-18,0,0,Cambodia
7886,2020-10-17,0,0,Cambodia
7887,2020-10-16,0,0,Cambodia
7888,2020-10-15,0,0,Cambodia
7889,2020-10-14,0,0,Cambodia
7890,2020-10-13,0,0,Cambodia
7891,2020-10-12,0,0,Cambodia
7892,2020-10-11,0,0,Cambodia
7893,2020-10-10,1,0,Cambodia
7894,2020-10-09,1,0,Cambodia
7895,2020-10-08,1,0,Cambodia
7896,2020-10-07,0,0,Cambodia
7897,2020-10-06,0,0,Cambodia
7898,2020-10-05,2,0,Cambodia
7899,2020-10-04,0,0,Cambodia
7900,2020-10-03,1,0,Cambodia
7901,2020-10-02,0,0,Cambodia
7902,2020-10-01,0,0,Cambodia
7903,2020-09-30,0,0,Cambodia
7904,2020-09-29,1,0,Cambodia
7905,2020-09-28,0,0,Cambodia
7906,2020-09-27,1,0,Cambodia
7907,2020-09-26,0,0,Cambodia
7908,2020-09-25,0,0,Cambodia
7909,2020-09-24,0,0,Cambodia
7910,2020-09-23,0,0,Cambodia
7911,2020-09-22,0,0,Cambodia
7912,2020-09-21,0,0,Cambodia
7913,2020-09-20,0,0,Cambodia
7914,2020-09-19,0,0,Cambodia
7915,2020-09-18,0,0,Cambodia
7916,2020-09-17,0,0,Cambodia
7917,2020-09-16,0,0,Cambodia
7918,2020-09-15,0,0,Cambodia
7919,2020-09-14,0,0,Cambodia
7920,2020-09-13,1,0,Cambodia
7921,2020-09-12,0,0,Cambodia
7922,2020-09-11,0,0,Cambodia
7923,2020-09-10,0,0,Cambodia
7924,2020-09-09,0,0,Cambodia
7925,2020-09-08,0,0,Cambodia
7926,2020-09-07,0,0,Cambodia
7927,2020-09-06,0,0,Cambodia
7928,2020-09-05,0,0,Cambodia
7929,2020-09-04,0,0,Cambodia
7930,2020-09-03,0,0,Cambodia
7931,2020-09-02,0,0,Cambodia
7932,2020-09-01,0,0,Cambodia
7933,2020-08-31,1,0,Cambodia
7934,2020-08-30,0,0,Cambodia
7935,2020-08-29,0,0,Cambodia
7936,2020-08-28,0,0,Cambodia
7937,2020-08-27,0,0,Cambodia
7938,2020-08-26,0,0,Cambodia
7939,2020-08-25,0,0,Cambodia
7940,2020-08-24,0,0,Cambodia
7941,2020-08-23,0,0,Cambodia
7942,2020-08-22,0,0,Cambodia
7943,2020-08-21,0,0,Cambodia
7944,2020-08-20,0,0,Cambodia
7945,2020-08-19,0,0,Cambodia
7946,2020-08-18,0,0,Cambodia
7947,2020-08-17,0,0,Cambodia
7948,2020-08-16,0,0,Cambodia
7949,2020-08-15,0,0,Cambodia
7950,2020-08-14,1,0,Cambodia
7951,2020-08-13,4,0,Cambodia
7952,2020-08-12,2,0,Cambodia
7953,2020-08-11,15,0,Cambodia
7954,2020-08-10,5,0,Cambodia
7955,2020-08-09,0,0,Cambodia
7956,2020-08-08,3,0,Cambodia
7957,2020-08-07,0,0,Cambodia
7958,2020-08-06,0,0,Cambodia
7959,2020-08-05,3,0,Cambodia
7960,2020-08-04,0,0,Cambodia
7961,2020-08-03,0,0,Cambodia
7962,2020-08-02,1,0,Cambodia
7963,2020-08-01,5,0,Cambodia
7964,2020-07-31,0,0,Cambodia
7965,2020-07-30,8,0,Cambodia
7966,2020-07-29,1,0,Cambodia
7967,2020-07-28,0,0,Cambodia
7968,2020-07-27,0,0,Cambodia
7969,2020-07-26,23,0,Cambodia
7970,2020-07-25,0,0,Cambodia
7971,2020-07-24,4,0,Cambodia
7972,2020-07-23,1,0,Cambodia
7973,2020-07-22,0,0,Cambodia
7974,2020-07-21,26,0,Cambodia
7975,2020-07-20,0,0,Cambodia
7976,2020-07-19,0,0,Cambodia
7977,2020-07-18,0,0,Cambodia
7978,2020-07-17,5,0,Cambodia
7979,2020-07-16,1,0,Cambodia
7980,2020-07-15,0,0,Cambodia
7981,2020-07-14,9,0,Cambodia
7982,2020-07-13,0,0,Cambodia
7983,2020-07-12,15,0,Cambodia
7984,2020-07-11,0,0,Cambodia
7985,2020-07-10,0,0,Cambodia
7986,2020-07-09,0,0,Cambodia
7987,2020-07-08,0,0,Cambodia
7988,2020-07-07,0,0,Cambodia
7989,2020-07-06,0,0,Cambodia
7990,2020-07-05,0,0,Cambodia
7991,2020-07-04,0,0,Cambodia
7992,2020-07-03,0,0,Cambodia
7993,2020-07-02,0,0,Cambodia
7994,2020-07-01,0,0,Cambodia
7995,2020-06-30,0,0,Cambodia
7996,2020-06-29,0,0,Cambodia
7997,2020-06-28,2,0,Cambodia
7998,2020-06-27,9,0,Cambodia
7999,2020-06-26,0,0,Cambodia
8000,2020-06-25,0,0,Cambodia
8001,2020-06-24,0,0,Cambodia
8002,2020-06-23,1,0,Cambodia
8003,2020-06-22,0,0,Cambodia
8004,2020-06-21,0,0,Cambodia
8005,2020-06-20,0,0,Cambodia
8006,2020-06-19,0,0,Cambodia
8007,2020-06-18,1,0,Cambodia
8008,2020-06-17,0,0,Cambodia
8009,2020-06-16,0,0,Cambodia
8010,2020-06-15,0,0,Cambodia
8011,2020-06-14,2,0,Cambodia
8012,2020-06-13,0,0,Cambodia
8013,2020-06-12,0,0,Cambodia
8014,2020-06-11,0,0,Cambodia
8015,2020-06-10,0,0,Cambodia
8016,2020-06-09,0,0,Cambodia
8017,2020-06-08,1,0,Cambodia
8018,2020-06-07,0,0,Cambodia
8019,2020-06-06,0,0,Cambodia
8020,2020-06-05,0,0,Cambodia
8021,2020-06-04,0,0,Cambodia
8022,2020-06-03,0,0,Cambodia
8023,2020-06-02,0,0,Cambodia
8024,2020-06-01,0,0,Cambodia
8025,2020-05-31,0,0,Cambodia
8026,2020-05-30,1,0,Cambodia
8027,2020-05-29,0,0,Cambodia
8028,2020-05-28,0,0,Cambodia
8029,2020-05-27,0,0,Cambodia
8030,2020-05-26,0,0,Cambodia
8031,2020-05-25,0,0,Cambodia
8032,2020-05-24,0,0,Cambodia
8033,2020-05-23,1,0,Cambodia
8034,2020-05-22,1,0,Cambodia
8035,2020-05-21,0,0,Cambodia
8036,2020-05-20,0,0,Cambodia
8037,2020-05-19,0,0,Cambodia
8038,2020-05-18,0,0,Cambodia
8039,2020-05-17,0,0,Cambodia
8040,2020-05-16,0,0,Cambodia
8041,2020-05-15,0,0,Cambodia
8042,2020-05-14,0,0,Cambodia
8043,2020-05-13,0,0,Cambodia
8044,2020-05-12,0,0,Cambodia
8045,2020-05-11,0,0,Cambodia
8046,2020-05-10,0,0,Cambodia
8047,2020-05-09,0,0,Cambodia
8048,2020-05-08,0,0,Cambodia
8049,2020-05-07,0,0,Cambodia
8050,2020-05-06,0,0,Cambodia
8051,2020-05-05,0,0,Cambodia
8052,2020-05-04,0,0,Cambodia
8053,2020-05-03,0,0,Cambodia
8054,2020-05-02,0,0,Cambodia
8055,2020-05-01,0,0,Cambodia
8056,2020-04-30,0,0,Cambodia
8057,2020-04-29,0,0,Cambodia
8058,2020-04-28,0,0,Cambodia
8059,2020-04-27,0,0,Cambodia
8060,2020-04-26,0,0,Cambodia
8061,2020-04-25,0,0,Cambodia
8062,2020-04-24,0,0,Cambodia
8063,2020-04-23,0,0,Cambodia
8064,2020-04-22,0,0,Cambodia
8065,2020-04-21,0,0,Cambodia
8066,2020-04-20,0,0,Cambodia
8067,2020-04-19,0,0,Cambodia
8068,2020-04-18,0,0,Cambodia
8069,2020-04-17,0,0,Cambodia
8070,2020-04-16,0,0,Cambodia
8071,2020-04-15,0,0,Cambodia
8072,2020-04-14,0,0,Cambodia
8073,2020-04-13,0,0,Cambodia
8074,2020-04-12,2,0,Cambodia
8075,2020-04-11,1,0,Cambodia
8076,2020-04-10,1,0,Cambodia
8077,2020-04-09,1,0,Cambodia
8078,2020-04-08,2,0,Cambodia
8079,2020-04-07,1,0,Cambodia
8080,2020-04-06,0,0,Cambodia
8081,2020-04-05,0,0,Cambodia
8082,2020-04-04,0,0,Cambodia
8083,2020-04-03,4,0,Cambodia
8084,2020-04-02,1,0,Cambodia
8085,2020-04-01,0,0,Cambodia
8086,2020-03-31,2,0,Cambodia
8087,2020-03-30,4,0,Cambodia
8088,2020-03-29,1,0,Cambodia
8089,2020-03-28,4,0,Cambodia
8090,2020-03-27,2,0,Cambodia
8091,2020-03-26,5,0,Cambodia
8092,2020-03-25,4,0,Cambodia
8093,2020-03-24,1,0,Cambodia
8094,2020-03-23,35,0,Cambodia
8095,2020-03-22,4,0,Cambodia
8096,2020-03-21,23,0,Cambodia
8097,2020-03-20,0,0,Cambodia
8098,2020-03-19,0,0,Cambodia
8099,2020-03-18,0,0,Cambodia
8100,2020-03-17,12,0,Cambodia
8101,2020-03-16,5,0,Cambodia
8102,2020-03-15,2,0,Cambodia
8103,2020-03-13,2,0,Cambodia
8104,2020-03-12,1,0,Cambodia
8105,2020-03-08,1,0,Cambodia
8106,2020-03-02,0,0,Cambodia
8107,2020-03-01,0,0,Cambodia
8108,2020-02-29,0,0,Cambodia
8109,2020-02-28,0,0,Cambodia
8110,2020-02-27,0,0,Cambodia
8111,2020-02-26,0,0,Cambodia
8112,2020-02-25,0,0,Cambodia
8113,2020-02-24,0,0,Cambodia
8114,2020-02-23,0,0,Cambodia
8115,2020-02-22,0,0,Cambodia
8116,2020-02-21,0,0,Cambodia
8117,2020-02-20,0,0,Cambodia
8118,2020-02-19,0,0,Cambodia
8119,2020-02-18,0,0,Cambodia
8120,2020-02-17,0,0,Cambodia
8121,2020-02-16,0,0,Cambodia
8122,2020-02-15,0,0,Cambodia
8123,2020-02-14,0,0,Cambodia
8124,2020-02-13,0,0,Cambodia
8125,2020-02-12,0,0,Cambodia
8126,2020-02-11,0,0,Cambodia
8127,2020-02-10,0,0,Cambodia
8128,2020-02-09,0,0,Cambodia
8129,2020-02-08,0,0,Cambodia
8130,2020-02-07,0,0,Cambodia
8131,2020-02-06,0,0,Cambodia
8132,2020-02-05,0,0,Cambodia
8133,2020-02-04,0,0,Cambodia
8134,2020-02-03,0,0,Cambodia
8135,2020-02-02,0,0,Cambodia
8136,2020-02-01,0,0,Cambodia
8137,2020-01-31,0,0,Cambodia
8138,2020-01-30,0,0,Cambodia
8139,2020-01-29,0,0,Cambodia
8140,2020-01-28,1,0,Cambodia
8141,2020-01-27,0,0,Cambodia
8142,2020-01-26,0,0,Cambodia
8143,2020-01-25,0,0,Cambodia
8144,2020-01-24,0,0,Cambodia
8145,2020-01-23,0,0,Cambodia
8146,2020-01-22,0,0,Cambodia
8147,2020-01-21,0,0,Cambodia
8148,2020-01-20,0,0,Cambodia
8149,2020-01-19,0,0,Cambodia
8150,2020-01-18,0,0,Cambodia
8151,2020-01-17,0,0,Cambodia
8152,2020-01-16,0,0,Cambodia
8153,2020-01-15,0,0,Cambodia
8154,2020-01-14,0,0,Cambodia
8155,2020-01-13,0,0,Cambodia
8156,2020-01-12,0,0,Cambodia
8157,2020-01-11,0,0,Cambodia
8158,2020-01-10,0,0,Cambodia
8159,2020-01-09,0,0,Cambodia
8160,2020-01-08,0,0,Cambodia
8161,2020-01-07,0,0,Cambodia
8162,2020-01-06,0,0,Cambodia
8163,2020-01-05,0,0,Cambodia
8164,2020-01-04,0,0,Cambodia
8165,2020-01-03,0,0,Cambodia
8166,2020-01-02,0,0,Cambodia
8167,2020-01-01,0,0,Cambodia
8168,2019-12-31,0,0,Cambodia
8169,2020-10-20,65,1,Cameroon
8170,2020-10-19,0,0,Cameroon
8171,2020-10-18,0,0,Cameroon
8172,2020-10-17,0,0,Cameroon
8173,2020-10-16,0,0,Cameroon
8174,2020-10-15,108,0,Cameroon
8175,2020-10-14,130,0,Cameroon
8176,2020-10-13,0,0,Cameroon
8177,2020-10-12,0,0,Cameroon
8178,2020-10-11,0,0,Cameroon
8179,2020-10-10,0,0,Cameroon
8180,2020-10-09,279,3,Cameroon
8181,2020-10-08,0,0,Cameroon
8182,2020-10-07,0,0,Cameroon
8183,2020-10-06,0,0,Cameroon
8184,2020-10-05,0,0,Cameroon
8185,2020-10-04,0,0,Cameroon
8186,2020-10-03,86,2,Cameroon
8187,2020-10-02,0,0,Cameroon
8188,2020-10-01,0,0,Cameroon
8189,2020-09-30,0,0,Cameroon
8190,2020-09-29,103,0,Cameroon
8191,2020-09-28,0,0,Cameroon
8192,2020-09-27,23,0,Cameroon
8193,2020-09-26,0,0,Cameroon
8194,2020-09-25,22,2,Cameroon
8195,2020-09-24,92,0,Cameroon
8196,2020-09-23,0,0,Cameroon
8197,2020-09-22,167,0,Cameroon
8198,2020-09-21,0,0,Cameroon
8199,2020-09-20,60,0,Cameroon
8200,2020-09-19,0,0,Cameroon
8201,2020-09-18,68,1,Cameroon
8202,2020-09-17,32,0,Cameroon
8203,2020-09-16,43,0,Cameroon
8204,2020-09-15,61,0,Cameroon
8205,2020-09-14,158,0,Cameroon
8206,2020-09-13,0,0,Cameroon
8207,2020-09-12,0,0,Cameroon
8208,2020-09-11,161,0,Cameroon
8209,2020-09-10,244,1,Cameroon
8210,2020-09-09,0,0,Cameroon
8211,2020-09-08,0,0,Cameroon
8212,2020-09-07,0,0,Cameroon
8213,2020-09-06,0,0,Cameroon
8214,2020-09-05,0,0,Cameroon
8215,2020-09-04,144,0,Cameroon
8216,2020-09-03,51,0,Cameroon
8217,2020-09-02,267,3,Cameroon
8218,2020-09-01,0,0,Cameroon
8219,2020-08-31,0,0,Cameroon
8220,2020-08-30,0,0,Cameroon
8221,2020-08-29,0,0,Cameroon
8222,2020-08-28,169,1,Cameroon
8223,2020-08-27,0,0,Cameroon
8224,2020-08-26,211,2,Cameroon
8225,2020-08-25,0,0,Cameroon
8226,2020-08-24,0,0,Cameroon
8227,2020-08-23,0,0,Cameroon
8228,2020-08-22,0,0,Cameroon
8229,2020-08-21,138,2,Cameroon
8230,2020-08-20,25,0,Cameroon
8231,2020-08-19,17,3,Cameroon
8232,2020-08-18,113,2,Cameroon
8233,2020-08-17,0,0,Cameroon
8234,2020-08-16,0,0,Cameroon
8235,2020-08-15,161,0,Cameroon
8236,2020-08-14,45,0,Cameroon
8237,2020-08-13,50,3,Cameroon
8238,2020-08-12,171,3,Cameroon
8239,2020-08-11,0,0,Cameroon
8240,2020-08-10,324,4,Cameroon
8241,2020-08-09,0,0,Cameroon
8242,2020-08-08,0,0,Cameroon
8243,2020-08-07,0,0,Cameroon
8244,2020-08-06,0,0,Cameroon
8245,2020-08-05,463,4,Cameroon
8246,2020-08-04,0,0,Cameroon
8247,2020-08-03,0,0,Cameroon
8248,2020-08-02,0,0,Cameroon
8249,2020-08-01,0,0,Cameroon
8250,2020-07-31,0,0,Cameroon
8251,2020-07-30,547,2,Cameroon
8252,2020-07-29,0,0,Cameroon
8253,2020-07-28,0,0,Cameroon
8254,2020-07-27,0,0,Cameroon
8255,2020-07-26,0,0,Cameroon
8256,2020-07-25,0,0,Cameroon
8257,2020-07-24,186,3,Cameroon
8258,2020-07-23,365,9,Cameroon
8259,2020-07-22,0,0,Cameroon
8260,2020-07-21,0,0,Cameroon
8261,2020-07-20,0,0,Cameroon
8262,2020-07-19,0,0,Cameroon
8263,2020-07-18,0,0,Cameroon
8264,2020-07-17,984,14,Cameroon
8265,2020-07-16,0,0,Cameroon
8266,2020-07-15,0,0,Cameroon
8267,2020-07-14,0,0,Cameroon
8268,2020-07-13,257,0,Cameroon
8269,2020-07-12,0,0,Cameroon
8270,2020-07-11,0,0,Cameroon
8271,2020-07-10,0,0,Cameroon
8272,2020-07-09,0,0,Cameroon
8273,2020-07-08,879,29,Cameroon
8274,2020-07-07,326,2,Cameroon
8275,2020-07-06,1119,15,Cameroon
8276,2020-07-05,0,0,Cameroon
8277,2020-07-04,0,0,Cameroon
8278,2020-07-03,0,0,Cameroon
8279,2020-07-02,0,0,Cameroon
8280,2020-07-01,0,0,Cameroon
8281,2020-06-30,0,0,Cameroon
8282,2020-06-29,0,0,Cameroon
8283,2020-06-28,0,0,Cameroon
8284,2020-06-27,0,0,Cameroon
8285,2020-06-26,322,0,Cameroon
8286,2020-06-25,229,5,Cameroon
8287,2020-06-24,149,5,Cameroon
8288,2020-06-23,282,2,Cameroon
8289,2020-06-22,329,1,Cameroon
8290,2020-06-21,0,0,Cameroon
8291,2020-06-20,643,18,Cameroon
8292,2020-06-19,774,6,Cameroon
8293,2020-06-18,0,0,Cameroon
8294,2020-06-17,0,0,Cameroon
8295,2020-06-16,0,0,Cameroon
8296,2020-06-15,292,1,Cameroon
8297,2020-06-14,376,2,Cameroon
8298,2020-06-13,267,59,Cameroon
8299,2020-06-12,0,0,Cameroon
8300,2020-06-11,248,6,Cameroon
8301,2020-06-10,369,0,Cameroon
8302,2020-06-09,404,5,Cameroon
8303,2020-06-08,309,0,Cameroon
8304,2020-06-07,0,0,Cameroon
8305,2020-06-06,810,0,Cameroon
8306,2020-06-05,37,3,Cameroon
8307,2020-06-04,167,0,Cameroon
8308,2020-06-03,188,1,Cameroon
